,target
56476,0
56486,0
56502,0
56510,0
56517,0
56519,0
56524,0
56525,0
56537,0
56538,0
56539,0
56540,0
56543,0
56555,0
56558,0
56563,0
56569,0
56572,0
56573,0
56574,0
56578,0
56584,0
56585,0
56590,0
56593,0
56605,0
56614,0
56615,0
56617,0
56626,0
56632,0
56633,0
56637,0
56639,0
56649,0
56650,0
56663,0
56666,0
56667,0
56674,0
56678,0
56683,0
56684,0
56694,0
56697,0
56699,0
56700,0
56701,0
56702,0
56703,0
56704,0
56707,0
56708,0
56714,0
56715,0
56721,0
56739,0
56741,0
56743,0
56749,0
56750,0
56752,0
56754,0
56757,0
56758,0
56760,0
56762,0
56765,0
56767,0
56778,0
56793,0
56810,0
56821,0
56826,0
56827,0
56834,0
56839,0
56846,0
56852,0
56858,0
56860,0
56861,0
56862,0
56874,0
56877,0
56883,0
56890,0
56891,0
56897,0
56903,0
56912,0
56918,0
56925,0
56929,0
56930,0
56941,0
56945,0
56948,0
56954,0
56955,0
56965,0
56966,0
56971,0
56973,0
56977,0
56993,0
56999,0
57002,0
57004,0
57006,0
57011,0
57016,0
57022,0
57023,0
57028,0
57038,0
57040,0
57044,0
57045,0
57050,0
57054,0
57055,0
57056,0
57057,0
57059,0
57064,0
57066,0
57068,0
57069,0
57072,0
57078,0
57081,0
57084,0
57085,0
57088,0
57094,0
57107,0
57112,0
57114,0
57120,0
57128,0
57131,0
57135,0
57145,0
57146,0
57147,0
57149,0
57152,0
57159,0
57160,0
57161,0
57164,0
57174,0
57175,0
57180,0
57187,0
57191,0
57210,0
57211,0
57213,0
57219,0
57222,0
57224,0
57230,0
57231,0
57237,0
57239,0
57250,0
57257,0
57258,0
57259,0
57260,0
57273,0
57278,0
57279,0
57283,0
57285,0
57287,0
57292,0
57293,0
57294,0
57297,0
57307,0
57308,0
57313,0
57316,0
57323,0
57325,0
57334,0
57336,0
57338,0
57340,0
57346,0
57355,0
57356,0
57364,0
57372,0
57379,0
57387,0
57392,0
57394,0
57404,0
57405,0
57406,0
57409,0
57410,0
57413,0
57414,0
57430,0
57431,0
57439,0
57442,0
57443,0
57445,0
57446,0
57453,0
57454,0
57456,0
57457,0
57459,0
57461,0
57462,0
57464,0
57468,0
57480,0
57484,0
57495,0
57496,0
57498,0
57515,0
57520,0
57521,0
57526,0
57532,0
57536,0
57541,0
57546,0
57556,0
57559,0
57561,0
57563,0
57566,0
57569,0
57575,0
57576,0
57581,0
57583,0
57584,0
57585,0
57589,0
57594,0
57596,0
57598,0
57610,0
57620,0
57627,0
57628,0
57631,0
57643,0
57652,0
57653,0
57656,0
57661,0
57665,0
57678,0
57687,0
57691,0
57695,0
57698,0
57701,0
57703,0
57716,0
57727,0
57733,0
57736,0
57743,0
57745,0
57746,0
57756,0
57766,0
57767,0
57777,0
57779,0
57785,0
57786,0
57793,0
57799,0
57817,0
57818,0
57824,0
57825,0
57826,0
57837,0
57840,0
57844,0
57845,0
57846,0
57858,0
57865,0
57869,0
57879,0
57889,0
57891,0
57902,0
57905,0
57907,0
57912,0
57914,0
57918,0
57920,0
57924,0
57929,0
57934,0
57941,0
57944,0
57952,0
57953,0
57956,0
57958,0
57962,0
57963,0
57965,0
57970,0
57972,0
57976,0
57977,0
57987,0
57989,0
57994,0
58011,0
58026,0
58030,0
58044,0
58045,0
58052,0
58063,0
58065,0
58066,0
58068,0
58069,0
58071,0
58091,0
58095,0
58103,0
58109,0
58114,0
58116,0
58117,0
58118,0
58121,0
58126,0
58129,0
58134,0
58138,0
58147,0
58157,0
58158,0
58159,0
58162,0
58166,0
58168,0
58192,0
58196,0
58197,0
58204,0
58209,0
58211,0
58212,0
58214,0
58219,0
58220,0
58223,0
58226,0
58228,0
58238,0
58242,0
58243,0
58253,0
58261,0
58266,0
58267,0
58270,0
58293,0
58294,0
58297,0
58299,0
58303,0
58307,0
58316,0
58317,0
58318,0
58320,0
58327,0
58332,0
58335,0
58340,0
58345,0
58349,0
58367,0
58379,0
58384,0
58394,0
58396,0
58397,0
58412,0
58416,0
58417,0
58418,0
58421,0
58424,0
58425,0
58433,0
58436,0
58439,0
58454,0
58457,0
58458,0
58460,0
58462,0
58466,0
58482,0
58483,0
58488,0
58489,0
58497,0
58502,0
58512,0
58513,0
58516,0
58518,0
58538,0
58539,0
58554,0
58558,0
58560,0
58573,0
58583,0
58587,0
58589,0
58592,0
58594,0
58595,0
58600,0
58603,0
58608,0
58609,0
58610,0
58611,0
58613,0
58620,0
58627,0
58634,0
58643,0
58645,0
58659,0
58662,0
58664,0
58676,0
58687,0
58690,0
58701,0
58707,0
58712,0
58715,0
58720,0
58725,0
58730,0
58733,0
58736,0
58738,0
58739,0
58740,0
58741,0
58750,0
58754,0
58763,0
58770,0
58774,0
58778,0
58779,0
58780,0
58789,0
58791,0
58795,0
58811,0
58813,0
58819,0
58823,0
58834,0
58835,0
58836,0
58838,0
58845,0
58849,0
58852,0
58853,0
58856,0
58862,0
58872,0
58876,0
58881,0
58890,0
58892,0
58893,0
58901,0
58908,0
58918,0
58926,0
58930,0
58937,0
58939,0
58940,0
58941,0
58945,0
58946,0
58965,0
58970,0
58976,0
58978,0
58981,0
58993,0
58994,0
58996,0
59010,0
59024,0
59030,0
59035,0
59036,0
59051,0
59056,0
59059,0
59061,0
59064,0
59070,0
59074,0
59077,0
59080,0
59084,0
59094,0
59109,0
59112,0
59118,0
59119,0
59120,0
59124,0
59132,0
59135,0
59138,0
59142,0
59145,0
59149,0
59152,0
59161,0
59162,0
59166,0
59173,0
59175,0
59180,0
59184,0
59190,0
59192,0
59200,0
59212,0
59227,0
59232,0
59240,0
59241,0
59248,0
59249,0
59250,0
59253,0
59255,0
59258,0
59260,0
59263,0
59271,0
59273,0
59275,0
59278,0
59280,0
59281,0
59286,0
59293,0
59302,0
59303,0
59306,0
59307,0
59309,0
59316,0
59319,0
59320,0
59324,0
59326,0
59330,0
59338,0
59345,0
59353,0
59355,0
59360,0
59364,0
59365,0
59366,0
59367,0
59369,0
59373,0
59381,0
59382,0
59390,0
59393,0
59395,0
59397,0
59404,0
59409,0
59412,0
59416,0
59421,0
59422,0
59426,0
59434,0
59435,0
59440,0
59442,0
59445,0
59453,0
59462,0
59474,0
59478,0
59479,0
59491,0
59493,0
59496,0
59498,0
59511,0
59516,0
59518,0
59525,0
59527,0
59538,0
59544,0
59545,0
59547,0
59549,0
59555,0
59560,0
59561,0
59562,0
59564,0
59569,0
59570,0
59574,0
59575,0
59577,0
59583,0
59594,0
59596,0
59604,0
59605,0
59606,0
59607,0
59610,0
59616,0
59619,0
59620,0
59634,0
59635,0
59649,0
59650,0
59656,0
59657,0
59659,0
59672,0
59676,0
59680,0
59685,0
59687,0
59692,0
59693,0
59694,0
59699,0
59710,0
59711,0
59715,0
59725,0
59727,0
59731,0
59735,0
59746,0
59750,0
59751,0
59752,0
59760,0
59762,0
59771,0
59773,0
59774,0
59779,0
59786,0
59788,0
59800,0
59801,0
59803,0
59804,0
59808,0
59810,0
59816,0
59817,0
59822,0
59825,0
59828,0
59829,0
59832,0
59834,0
59841,0
59851,0
59862,0
59863,0
59870,0
59872,0
59886,0
59887,0
59888,0
59893,0
59914,0
59928,0
59930,0
59936,0
59939,0
59940,0
59948,0
59953,0
59954,0
59968,0
59971,0
59977,0
59983,0
59984,0
59992,0
59997,0
60000,0
60002,0
60013,0
60018,0
60019,0
60020,0
60024,0
60026,0
60032,0
60033,0
60038,0
60042,0
60044,0
60049,0
60051,0
60060,0
60062,0
60063,0
60081,0
60097,0
60102,0
60105,0
60109,0
60113,0
60119,0
60124,0
60125,0
60128,0
60129,0
60131,0
60134,0
60136,0
60142,0
60151,0
60153,0
60168,0
60177,0
60180,0
60184,0
60189,0
60195,0
60203,0
60204,0
60214,0
60219,0
60230,0
60237,0
60250,0
60259,0
60261,0
60269,0
60271,0
60274,0
60275,0
60276,0
60282,0
60286,0
60288,0
60310,0
60315,0
60321,0
60346,0
60349,0
60350,0
60356,0
60360,0
60371,0
60377,0
60379,0
60382,0
60386,0
60392,0
60393,0
60396,0
60399,0
60407,0
60408,0
60414,0
60429,0
60432,0
60442,0
60443,0
60444,0
60445,0
60448,0
60457,0
60467,0
60468,0
60471,0
60474,0
60482,0
60483,0
60492,0
60493,0
60495,0
60500,0
60503,0
60504,0
60509,0
60511,0
60513,0
60514,0
60517,0
60519,0
60523,0
60526,0
60532,0
60539,0
60542,0
60543,0
60555,0
60557,0
60558,0
60565,0
60578,0
60592,0
60594,0
60597,0
60602,0
60611,0
60612,0
60615,0
60620,0
60626,0
60634,0
60636,0
60646,0
60648,0
60653,0
60657,0
60658,0
60660,0
60670,0
60672,0
60676,0
60679,0
60681,0
60688,0
60692,0
60693,0
60696,0
60700,0
60703,0
60704,0
60709,0
60714,0
60717,0
60720,0
60722,0
60731,0
60739,0
60742,0
60746,0
60747,0
60749,0
60754,0
60758,0
60764,0
60768,0
60770,0
60774,0
60778,0
60779,0
60780,0
60781,0
60784,0
60795,0
60798,0
60806,0
60811,0
60816,0
60819,0
60821,0
60834,0
60840,0
60841,0
60848,0
60850,0
60860,0
60864,0
60865,0
60867,0
60868,0
60873,0
60879,0
60882,0
60890,0
60895,0
60898,0
60901,0
60906,0
60911,0
60919,0
60926,0
60936,0
60938,0
60944,0
60951,0
60958,0
60963,0
60966,0
60983,0
60989,0
60996,0
61000,0
61008,0
61009,0
61013,0
61024,0
61032,0
61033,0
61035,0
61043,0
61045,0
61050,0
61051,0
61059,0
61065,0
61067,0
61078,0
61086,0
61111,0
61114,0
61115,0
61121,0
61132,0
61143,0
61144,0
61151,0
61154,0
61156,0
61163,0
61172,0
61173,0
61185,0
61192,0
61198,0
61200,0
61210,0
61224,0
61230,0
61241,0
61244,0
61248,0
61252,0
61264,0
61268,0
61276,0
61277,0
61278,0
61286,0
61287,0
61291,0
61292,0
61295,0
61297,0
61308,0
61318,0
61327,0
61328,0
61338,0
61339,0
61343,0
61354,0
61361,0
61366,0
61373,0
61374,0
61375,0
61377,0
61379,0
61382,0
61385,0
61392,0
61399,0
61401,0
61405,0
61408,0
61414,0
61415,0
61421,0
61424,0
61429,0
61430,0
61438,0
61443,0
61455,0
61468,0
61469,0
61475,0
61477,0
61480,0
61482,0
61493,0
61496,0
61497,0
61506,0
61511,0
61519,0
61520,0
61521,0
61536,0
61552,0
61560,0
61562,0
61563,0
61564,0
61565,0
61567,0
61570,0
61577,0
61580,0
61586,0
61590,0
61593,0
61597,0
61598,0
61602,0
61605,0
61610,0
61611,0
61614,0
61619,0
61626,0
61632,0
61664,0
61667,0
61669,0
61671,0
61677,0
61683,0
61688,0
61696,0
61698,0
61700,0
61706,0
61711,0
61712,0
61720,0
61744,0
61749,0
61750,0
61755,0
61776,0
61780,0
61788,0
61790,0
61798,0
61799,0
61802,0
61803,0
61807,0
61809,0
61810,0
61812,0
61813,0
61820,0
61822,0
61825,0
61826,0
61837,0
61843,0
61851,0
61852,0
61853,0
61855,0
61856,0
61858,0
61859,0
61864,0
61867,0
61873,0
61877,0
61879,0
61894,0
61899,0
61906,0
61907,0
61908,0
61911,0
61912,0
61916,0
61929,0
61939,0
61945,0
61946,0
61958,0
61959,0
61964,0
61975,0
61980,0
61989,0
61993,0
61994,0
61996,0
61997,0
62002,0
62004,0
62015,0
62017,0
62019,0
62022,0
62024,0
62028,0
62032,0
62033,0
62040,0
62043,0
62045,0
62050,0
62063,0
62067,0
62068,0
62077,0
62083,0
62105,0
62122,0
62133,0
62141,0
62150,0
62152,0
62157,0
62162,0
62174,0
62177,0
62180,0
62181,0
62185,0
62193,0
62194,0
62196,0
62198,0
62199,0
62202,0
62205,0
62208,0
62214,0
62220,0
62228,0
62235,0
62241,0
62242,0
62245,0
62250,0
62251,0
62260,0
62262,0
62272,0
62280,0
62282,0
62285,0
62286,0
62287,0
62289,0
62291,0
62297,0
62299,0
62308,0
62309,0
62327,0
62330,0
62338,0
62346,0
62353,0
62362,0
62368,0
62370,0
62377,0
62378,0
62379,0
62384,0
62387,0
62388,0
62392,0
62396,0
62401,0
62405,0
62409,0
62411,0
62415,0
62416,0
62422,0
62432,0
62440,0
62446,0
62449,0
62452,0
62454,0
62469,0
62470,0
62471,0
62472,0
62473,0
62475,0
62483,0
62485,0
62486,0
62495,0
62498,0
62500,0
62505,0
62507,0
62511,0
62520,0
62524,0
62527,0
62533,0
62534,0
62538,0
62541,0
62543,0
62547,0
62549,0
62553,0
62563,0
62567,0
62568,0
62575,0
62579,0
62582,0
62589,0
62591,0
62595,0
62597,0
62603,0
62619,0
62620,0
62623,0
62624,0
62628,0
62629,0
62631,0
62636,0
62641,0
62642,0
62644,0
62659,0
62664,0
62665,0
62681,0
62686,0
62691,0
62696,0
62700,0
62703,0
62704,0
62706,0
62710,0
62713,0
62722,0
62731,0
62750,0
62755,0
62758,0
62764,0
62768,0
62773,0
62774,0
62777,0
62779,0
62784,0
62799,0
62802,0
62809,0
62811,0
62813,0
62814,0
62820,0
62821,0
62822,0
62828,0
62830,0
62833,0
62835,0
62838,0
62839,0
62841,0
62850,0
62852,0
62864,0
62874,0
62885,0
62894,0
62897,0
62900,0
62901,0
62902,0
62907,0
62910,0
62911,0
62913,0
62924,0
62926,0
62934,0
62942,0
62944,0
62946,0
62948,0
62949,0
62962,0
62965,0
62970,0
62973,0
62978,0
62994,0
63007,0
63010,0
63012,0
63013,0
63017,0
63020,0
63021,0
63024,0
63031,0
63047,0
63052,0
63054,0
63062,0
63064,0
63078,0
63084,0
63093,0
63096,0
63100,0
63103,0
63111,0
63114,0
63120,0
63124,0
63127,0
63129,0
63131,0
63134,0
63141,0
63147,0
63148,0
63150,0
63152,0
63156,0
63164,0
63167,0
63175,0
63179,0
63192,0
63194,0
63200,0
63205,0
63210,0
63216,0
63224,0
63230,0
63236,0
63238,0
63246,0
63247,0
63254,0
63257,0
63259,0
63269,0
63272,0
63275,0
63281,0
63283,0
63284,0
63294,0
63295,0
63297,0
63308,0
63309,0
63313,0
63314,0
63325,0
63326,0
63334,0
63337,0
63343,0
63355,0
63359,0
63363,0
63368,0
63371,0
63380,0
63383,0
63384,0
63390,0
63394,0
63396,0
63400,0
63409,0
63410,0
63413,0
63414,0
63421,0
63423,0
63424,0
63428,0
63430,0
63436,0
63438,0
63439,0
63443,0
63444,0
63445,0
63454,0
63456,0
63457,0
63460,0
63466,0
63467,0
63468,0
63475,0
63479,0
63490,0
63491,0
63493,0
63494,0
63498,0
63499,0
63505,0
63509,0
63510,0
63519,0
63520,0
63522,0
63527,0
63529,0
63530,0
63536,0
63537,0
63540,0
63548,0
63552,0
63553,0
63554,0
63558,0
63564,0
63579,0
63581,0
63582,0
63583,0
63598,0
63601,0
63606,0
63607,0
63610,0
63616,0
63617,0
63618,0
63633,0
63634,0
63636,0
63638,0
63643,0
63655,0
63665,0
63669,0
63671,0
63675,0
63676,0
63678,0
63686,0
63687,0
63689,0
63698,0
63703,0
63713,0
63716,0
63724,0
63725,0
63728,0
63734,0
63737,0
63743,0
63750,0
63751,0
63756,0
63757,0
63761,0
63762,0
63763,0
63778,0
63786,0
63787,0
63798,0
63801,0
63810,0
63811,0
63816,0
63817,0
63818,0
63820,0
63825,0
63830,0
63844,0
63847,0
63851,0
63852,0
63859,0
63862,0
63865,0
63872,0
63873,0
63874,0
63875,0
63877,0
63879,0
63883,0
63888,0
63898,0
63902,0
63906,0
63907,0
63908,0
63911,0
63912,0
63914,0
63920,0
63922,0
63929,0
63935,0
63941,0
63946,0
63947,0
63952,0
63953,0
63956,0
63958,0
63964,0
63965,0
63967,0
63971,0
63973,0
63978,0
63983,0
63988,0
63996,0
63999,0
64002,0
64005,0
64008,0
64023,0
64030,0
64032,0
64036,0
64038,0
64039,0
64042,0
64052,0
64058,0
64067,0
64068,0
64077,0
64084,0
64092,0
64095,0
64098,0
64101,0
64109,0
64112,0
64116,0
64118,0
64126,0
64135,0
64136,0
64149,0
64153,0
64157,0
64161,0
64166,0
64170,0
64174,0
64175,0
64181,0
64184,0
64186,0
64191,0
64192,0
64196,0
64197,0
64204,0
64206,0
64207,0
64216,0
64219,0
64226,0
64227,0
64228,0
64239,0
64241,0
64243,0
64249,0
64254,0
64258,0
64259,0
64282,0
64287,0
64293,0
64295,0
64297,0
64299,0
64311,0
64317,0
64326,0
64330,0
64332,0
64333,0
64337,0
64344,0
64349,0
64357,0
64363,0
64369,0
64377,0
64378,0
64381,0
64383,0
64387,0
64394,0
64404,0
64416,0
64417,0
64421,0
64427,0
64431,0
64434,0
64439,0
64440,0
64450,0
64462,0
64463,0
64466,0
64469,0
64473,0
64476,0
64490,0
64491,0
64502,0
64503,0
64510,0
64513,0
64516,0
64521,0
64536,0
64541,0
64544,0
64550,0
64556,0
64562,0
64572,0
64578,0
64589,0
64590,0
64592,0
64593,0
64594,0
64597,0
64604,0
64612,0
64616,0
64630,0
64637,0
64639,0
64641,0
64646,0
64647,0
64651,0
64653,0
64655,0
64663,0
64669,0
64677,0
64691,0
64700,0
64702,0
64709,0
64723,0
64724,0
64735,0
64739,0
64747,0
64748,0
64749,0
64751,0
64775,0
64777,0
64785,0
64787,0
64821,0
64827,0
64837,0
64843,0
64850,0
64855,0
64859,0
64864,0
64866,0
64867,0
64879,0
64883,0
64885,0
64887,0
64892,0
64896,0
64897,0
64906,0
64907,0
64908,0
64917,0
64920,0
64927,0
64929,0
64930,0
64933,0
64943,0
64948,0
64949,0
64957,0
64963,0
64965,0
64978,0
64979,0
64985,0
64990,0
64991,0
64998,0
64999,0
65001,0
65004,0
65008,0
65009,0
65015,0
65016,0
65019,0
65020,0
65024,0
65033,0
65052,0
65055,0
65057,0
65062,0
65066,0
65067,0
65073,0
65074,0
65089,0
65091,0
65109,0
65120,0
65122,0
65124,0
65128,0
65131,0
65137,0
65138,0
65139,0
65142,0
65143,0
65153,0
65158,0
65159,0
65166,0
65168,0
65172,0
65181,0
65183,0
65187,0
65188,0
65210,0
65224,0
65229,0
65234,0
65238,0
65246,0
65247,0
65251,0
65253,0
65260,0
65263,0
65269,0
65278,0
65280,0
65282,0
65283,0
65290,0
65292,0
65297,0
65308,0
65311,0
65312,0
65313,0
65314,0
65315,0
65322,0
65329,0
65333,0
65334,0
65344,0
65346,0
65349,0
65361,0
65362,0
65365,0
65366,0
65367,0
65370,0
65375,0
65377,0
65384,0
65385,0
65387,0
65390,0
65392,0
65393,0
65396,0
65397,0
65398,0
65400,0
65407,0
65411,0
65426,0
65436,0
65446,0
65447,0
65455,0
65460,0
65465,0
65469,0
65477,0
65480,0
65486,0
65488,0
65490,0
65491,0
65492,0
65499,0
65513,0
65517,0
65520,0
65521,0
65526,0
65528,0
65531,0
65535,0
65536,0
65545,0
65546,0
65549,0
65561,0
65566,0
65570,0
65582,0
65584,0
65590,0
65596,0
65607,0
65614,0
65623,0
65624,0
65627,0
65629,0
65633,0
65635,0
65637,0
65639,0
65641,0
65648,0
65649,0
65653,0
65656,0
65658,0
65664,0
65665,0
65668,0
65676,0
65688,0
65691,0
65693,0
65697,0
65698,0
65703,0
65705,0
65706,0
65715,0
65716,0
65718,0
65723,0
65729,0
65734,0
65740,0
65742,0
65745,0
65748,0
65754,0
65764,0
65769,0
65770,0
65782,0
65787,0
65793,0
65805,0
65806,0
65809,0
65822,0
65826,0
65833,0
65834,0
65855,0
65858,0
65861,0
65863,0
65864,0
65870,0
65871,0
65872,0
65875,0
65876,0
65878,0
65882,0
65883,0
65884,0
65889,0
65891,0
65902,0
65903,0
65909,0
65913,0
65914,0
65915,0
65924,0
65925,0
65926,0
65928,0
65931,0
65933,0
65934,0
65935,0
65945,0
65948,0
65954,0
65965,0
65969,0
65971,0
65982,0
65986,0
65990,0
65999,0
66010,0
66012,0
66015,0
66017,0
66021,0
66024,0
66029,0
66030,0
66035,0
66036,0
66043,0
66044,0
66051,0
66055,0
66059,0
66077,0
66082,0
66083,0
66089,0
66091,0
66096,0
66098,0
66100,0
66120,0
66121,0
66130,0
66131,0
66132,0
66134,0
66139,0
66143,0
66145,0
66146,0
66148,0
66166,0
66170,0
66176,0
66178,0
66187,0
66191,0
66198,0
66210,0
66217,0
66218,0
66232,0
66234,0
66238,0
66239,0
66240,0
66256,0
66257,0
66259,0
66267,0
66272,0
66276,0
66277,0
66283,0
66285,0
66299,0
66304,0
66307,0
66309,0
66311,0
66320,0
66331,0
66333,0
66334,0
66338,0
66350,0
66353,0
66354,0
66377,0
66380,0
66385,0
66392,0
66398,0
66426,0
66431,0
66442,0
66445,0
66448,0
66451,0
66454,0
66458,0
66462,0
66473,0
66484,0
66485,0
66490,0
66499,0
66504,0
66507,0
66508,0
66514,0
66521,0
66526,0
66531,0
66543,0
66544,0
66546,0
66548,0
66549,0
66550,0
66551,0
66552,0
66553,0
66558,0
66565,0
66570,0
66572,0
66589,0
66597,0
66615,0
66619,0
66620,0
66624,0
66626,0
66628,0
66630,0
66631,0
66632,0
66634,0
66645,0
66646,0
66647,0
66650,0
66653,0
66658,0
66660,0
66662,0
66683,0
66689,0
66698,0
66709,0
66710,0
66723,0
66736,0
66738,0
66746,0
66771,0
66785,0
66789,0
66794,0
66801,0
66804,0
66805,0
66819,0
66824,0
66827,0
66841,0
66844,0
66850,0
66857,0
66861,0
66868,0
66874,0
66878,0
66880,0
66885,0
66897,0
66900,0
66903,0
66908,0
66914,0
66915,0
66919,0
66939,0
66945,0
66951,0
66963,0
66964,0
66966,0
66976,0
66984,0
66995,0
67001,0
67006,0
67012,0
67014,0
67015,0
67019,0
67022,0
67025,0
67026,0
67030,0
67034,0
67044,0
67045,0
67051,0
67057,0
67058,0
67066,0
67082,0
67089,0
67096,0
67101,0
67103,0
67107,0
67109,0
67113,0
67120,0
67127,0
67129,0
67130,0
67136,0
67137,0
67139,0
67143,0
67144,0
67145,0
67146,0
67152,0
67153,0
67159,0
67174,0
67175,0
67182,0
67186,0
67190,0
67195,0
67202,0
67203,0
67205,0
67209,0
67215,0
67219,0
67224,0
67232,0
67233,0
67234,0
67241,0
67245,0
67254,0
67266,0
67268,0
67278,0
67280,0
67286,0
67294,0
67296,0
67299,0
67307,0
67316,0
67321,0
67322,0
67327,0
67329,0
67332,0
67334,0
67340,0
67346,0
67347,0
67351,0
67352,0
67355,0
67356,0
67358,0
67361,0
67373,0
67385,0
67389,0
67393,0
67399,0
67401,0
67409,0
67419,0
67426,0
67429,0
67430,0
67438,0
67440,0
67452,0
67453,0
67461,0
67465,0
67470,0
67471,0
67474,0
67475,0
67477,0
67480,0
67497,0
67500,0
67501,0
67502,0
67503,0
67506,0
67511,0
67515,0
67519,0
67532,0
67542,0
67543,0
67549,0
67556,0
67558,0
67559,0
67568,0
67570,0
67574,0
67580,0
67585,0
67592,0
67597,0
67599,0
67601,0
67602,0
67608,0
67627,0
67640,0
67641,0
67643,0
67651,0
67653,0
67654,0
67657,0
67662,0
67667,0
67675,0
67676,0
67681,0
67689,0
67690,0
67693,0
67694,0
67696,0
67697,0
67701,0
67702,0
67708,0
67710,0
67713,0
67716,0
67717,0
67719,0
67724,0
67745,0
67747,0
67753,0
67757,0
67762,0
67765,0
67769,0
67773,0
67780,0
67783,0
67785,0
67797,0
67804,0
67806,0
67815,0
67823,0
67830,0
67854,0
67860,0
67864,0
67865,0
67870,0
67873,0
67875,0
67884,0
67885,0
67900,0
67907,0
67916,0
67917,0
67920,0
67923,0
67925,0
67935,0
67936,0
67942,0
67943,0
67948,0
67949,0
67971,0
67979,0
67980,0
67982,0
67991,0
67996,0
67997,0
68003,0
68012,0
68013,0
68020,0
68029,0
68032,0
68037,0
68040,0
68049,0
68051,0
68052,0
68053,0
68067,0
68073,0
68076,0
68079,0
68082,0
68087,0
68088,0
68094,0
68099,0
68109,0
68111,0
68121,0
68130,0
68139,0
68144,0
68147,0
68149,0
68150,0
68164,0
68167,0
68172,0
68178,0
68183,0
68184,0
68187,0
68192,0
68202,0
68208,0
68210,0
68212,0
68214,0
68216,0
68228,0
68233,0
68235,0
68237,0
68239,0
68247,0
68251,0
68252,0
68269,0
68273,0
68274,0
68278,0
68280,0
68283,0
68285,0
68286,0
68287,0
68288,0
68289,0
68290,0
68291,0
68292,0
68293,0
68296,0
68299,0
68300,0
68305,0
68306,0
68317,0
68326,0
68331,0
68334,0
68342,0
68345,0
68348,0
68349,0
68358,0
68366,0
68367,0
68375,0
68376,0
68378,0
68385,0
68393,0
68394,0
68396,0
68402,0
68403,0
68408,0
68416,0
68421,0
68425,0
68429,0
68433,0
68434,0
68438,0
68444,0
68449,0
68452,0
68453,0
68455,0
68456,0
68459,0
68463,0
68469,0
68474,0
68486,0
68493,0
68497,0
68498,0
68500,0
68503,0
68524,0
68528,0
68535,0
68540,0
68541,0
68549,0
68552,0
68555,0
68557,0
68558,0
68562,0
68563,0
68579,0
68581,0
68600,0
68608,0
68610,0
68612,0
68618,0
68620,0
68622,0
68629,0
68631,0
68633,0
68637,0
68643,0
68644,0
68645,0
68654,0
68655,0
68664,0
68667,0
68671,0
68681,0
68682,0
68687,0
68698,0
68701,0
68703,0
68711,0
68714,0
68723,0
68724,0
68728,0
68730,0
68732,0
68738,0
68744,0
68745,0
68755,0
68759,0
68767,0
68770,0
68777,0
68787,0
68789,0
68795,0
68798,0
68799,0
68800,0
68803,0
68806,0
68820,0
68824,0
68828,0
68829,0
68831,0
68837,0
68850,0
68858,0
68860,0
68864,0
68865,0
68871,0
68878,0
68881,0
68882,0
68891,0
68899,0
68909,0
68911,0
68917,0
68921,0
68927,0
68928,0
68941,0
68948,0
68958,0
68961,0
68963,0
68964,0
68966,0
68969,0
68972,0
68978,0
68993,0
68996,0
69004,0
69014,0
69019,0
69021,0
69022,0
69023,0
69029,0
69030,0
69036,0
69046,0
69048,0
69049,0
69052,0
69055,0
69069,0
69075,0
69082,0
69084,0
69085,0
69086,0
69089,0
69097,0
69099,0
69103,0
69109,0
69111,0
69118,0
69134,0
69138,0
69148,0
69149,0
69150,0
69152,0
69158,0
69159,0
69161,0
69162,0
69168,0
69170,0
69173,0
69174,0
69178,0
69183,0
69185,0
69186,0
69190,0
69194,0
69197,0
69201,0
69203,0
69216,0
69218,0
69221,0
69225,0
69230,0
69255,0
69261,0
69262,0
69272,0
69277,0
69279,0
69280,0
69281,0
69285,0
69300,0
69304,0
69310,0
69324,0
69325,0
69329,0
69330,0
69332,0
69339,0
69340,0
69343,0
69352,0
69364,0
69369,0
69372,0
69373,0
69389,0
69391,0
69397,0
69404,0
69406,0
69408,0
69417,0
69420,0
69422,0
69426,0
69427,0
69428,0
69432,0
69434,0
69452,0
69462,0
69468,0
69473,0
69476,0
69478,0
69496,0
69497,0
69500,0
69502,0
69506,0
69507,0
69511,0
69512,0
69524,0
69525,0
69527,0
69531,0
69532,0
69535,0
69537,0
69538,0
69541,0
69546,0
69548,0
69550,0
69561,0
69565,0
69582,0
69584,0
69595,0
69600,0
69607,0
69614,0
69618,0
69623,0
69624,0
69625,0
69627,0
69630,0
69633,0
69634,0
69637,0
69638,0
69640,0
69642,0
69643,0
69649,0
69653,0
69664,0
69668,0
69674,0
69692,0
69695,0
69696,0
69702,0
69706,0
69708,0
69709,0
69711,0
69712,0
69722,0
69723,0
69729,0
69739,0
69745,0
69750,0
69759,0
69765,0
69768,0
69774,0
69776,0
69781,0
69785,0
69805,0
69808,0
69809,0
69811,0
69814,0
69816,0
69819,0
69826,0
69828,0
69829,0
69831,0
69832,0
69833,0
69834,0
69836,0
69840,0
69841,0
69848,0
69851,0
69853,0
69860,0
69861,0
69878,0
69897,0
69906,0
69915,0
69918,0
69927,0
69941,0
69943,0
69944,0
69951,0
69958,0
69963,0
69967,0
69971,0
69975,0
69986,0
69988,0
69991,0
69993,0
69995,0
69997,0
69998,0
70002,0
70004,0
70007,0
70017,0
70020,0
70024,0
70025,0
70030,0
